Product_Url,Product_Name,List_Price,Sale_Price,Brand,Category,Aisle,Shelf,,Quantity,,,,,
https://www.walmart.com/ip/Nestle-Milk-Chocolate-Hot-Cocoa-60-single-serve-packets/762856636,Nestle Milk Chocolate Hot Cocoa 60 single serve packets,24.69,24.69,Nestl��,Food,2, F,Aisle: 2  shelf:F,7,,,,,
https://www.walmart.com/ip/Wheel-Masters-Spoke-Bulk-Cn-Ss-Black-2-0-190/902865189,Wheel Masters Spoke Bulk Cn Ss Black 2.0 190,0.89,0.89,Wheel Masters,Sports & Outdoors,3, F,Aisle: 3  shelf:F,4,,,,,
https://www.walmart.com/ip/New-Nike-Hypervenm-Phelon-ll-FG-Size-11-5-Molded-Soccer-Cleat-Vlt-Blk-Trq-749896/972572567,New Nike Hypervenm Phelon ll FG Size 11.5 Molded Soccer Cleat Vlt/Blk/Trq 749896,74.99,74.99,Nike,Sports & Outdoors,3, H,Aisle: 3  shelf:H,10,,,,,
https://www.walmart.com/ip/Baby-Folding-Collapsible-Portable-Bathtub-w-Block/455125095,Baby Folding Collapsible Portable Bathtub w/ Block,58.99,58.99,Apontus,Baby,3, G,Aisle: 3  shelf:G,6,,,,,
https://www.walmart.com/ip/Uncle-Sam-USA-Novelty-Table-Tennis-Ping-Pong-Ball-3-Pack/206026637,Uncle Sam - USA Novelty Table Tennis Ping Pong Ball 3 Pack,9.99,9.99,Graphics and More,Sports & Outdoors,4, H,Aisle: 4  shelf:H,1,,,,,
https://www.walmart.com/ip/Snowman-Wearing-A-Black-Top-Hat-And-Red-Scarf-Standing-In-A-Snowcovered-Meadow-Spruce-Forest-Anchorage-Golf-CourseAnchorage-Alaska-Usa-PosterPrint/115975149,Snowman Wearing A Black Top Hat And Red Scarf Standing In A Snowcovered Meadow Spruce Forest Anchorage Golf CourseAnchorage Alaska Usa PosterPrint,17.33,17.33,Posterazzi,Sports & Outdoors,4, G,Aisle: 4  shelf:G,1,,,,,
https://www.walmart.com/ip/SONOMA-GOURMET-Sauce-Pasta-Roasted-Veggies-25-oz/702640049,"SONOMA GOURMET: Sauce Pasta Roasted Veggies, 25 oz",53.46,53.46,SONOMA GOURMET,Food,5, F,Aisle: 5  shelf:F,6,,,,,
https://www.walmart.com/ip/Orchid-Bloom-Quatrefoil-Changing-Pad-Cover/167388535,Orchid Bloom Quatrefoil Changing Pad Cover,16.3,16.3,Trend Lab,Baby,4, F,Aisle: 4  shelf:F,2,,,,,
https://www.walmart.com/ip/Eden-Foods-Ume-Plum-Vinegar-10-FL-oz/413090114,Eden Foods Ume Plum Vinegar - 10 FL oz.,19.99,19.99,Eden Foods,Food,5, G,Aisle: 5  shelf:G,6,,,,,
https://www.walmart.com/ip/Pond-s-Face-Cream-Dry-Skin-6-5-oz/10804585,Ponds Face Cream Dry Skin 6.5 oz,4.97,4.97,PONDS,Beauty,6, G,Aisle: 6  shelf:G,2,,,,,
https://www.walmart.com/ip/Personalized-Lovely-Birds-Toy-Box-Bench-Custom/499588611,Personalized Lovely Birds Toy Box Bench Custom,159.95,159.95,My Bambino,Home,6, H,Aisle: 6  shelf:H,2,,,,,
https://www.walmart.com/ip/Two-Expandable-FoodSaver-Compatible-Vacuum-Sealer-Bags-11-x-50-Heat-Seal-Rolls-4-mil-for-Large-Roasts-Casseroles/385133929,"Two Expandable FoodSaver Compatible Vacuum Sealer Bags 11"" x 50 Heat Seal Rolls 4 mil for Large Roasts, Casseroles",45.99,45.99,FoodVacBags,Home,6, F,Aisle: 6  shelf:F,10,,,,,
https://www.walmart.com/ip/Mainstreet-Classics-20-Inch-Table-Top-Miniature-Billiards-Game/163882151,Mainstreet Classics 20-Inch Table Top Miniature Billiards Game,41.08,41.08,Mainstreet Classics by GLD Products,Sports & Outdoors,7, F,Aisle: 7  shelf:F,2,,,,,
https://www.walmart.com/ip/Jaypro-Sports-PB-20SM-15-ft-Surface-Mount-with-Back/27377759,Jaypro Sports PB-20SM 15 ft. Surface Mount with Back,519.99,519.99,Jaypro Sports,Sports & Outdoors,8, G,Aisle: 8  shelf:G,3,,,,,
https://www.walmart.com/ip/Philips-Hue-Lucca-White-Smart-Outdoor-Wall-Fixture-Hub-Required/334483414,"Philips Hue Lucca White Smart Outdoor Wall Fixture, Hub Required",110.95,110.95,Philips Hue,Electronics,8, H,Aisle: 8  shelf:H,9,,,,,
https://www.walmart.com/ip/Mini-Electric-Body-Hair-Remover-Laser-Epilator-Hair-Removal-Permanent-Bikini-Trimmer-Dropshipping/190034451,Mini Electric Body Hair Remover Laser Epilator Hair Removal Permanent Bikini Trimmer Dropshipping,22.99,22.99,Mancro,Personal Care,9, H,Aisle: 9  shelf:H,7,,,,,
https://www.walmart.com/ip/Bulldog-BD1135-Personal-Vault-Personal-Vault-Black/51642569,Bulldog BD1135 Personal Vault Personal Vault Black,86.07,86.07,Bulldog,Sports & Outdoors,8, F,Aisle: 8  shelf:F,10,,,,,
https://www.walmart.com/ip/Martini-Unbreakable-2-RED-Golf-Tees-3-Pack/108111567,Martini Unbreakable 2 RED Golf Tees (3-Pack),16.98,16.98,Martini Golf Tees,Sports & Outdoors,9, F,Aisle: 9  shelf:F,7,,,,,
https://www.walmart.com/ip/Burley-Rental-Cub-Side-Panels-2014-Present-Rental-Cub-Models/655170261,Burley Rental Cub Side Panels: 2014-Present Rental Cub Models,59.3,59.3,Burley,Sports & Outdoors,10, F,Aisle: 10  shelf:F,9,,,,,
https://www.walmart.com/ip/10-Jars-Beech-Nut-Baby-Food-Jar-Stage-2-Apple-Mango-Kiwi-4-oz/55681058,"(10 Jars) Beech-Nut Baby Food Jar, Stage 2, Apple, Mango & Kiwi, 4 oz",6.8,5.75,Beech-Nut,Baby,10, G,Aisle: 10  shelf:G,5,,,,,
https://www.walmart.com/ip/walter-hagen-men-s-core-golf-pants/553136368,walter hagen mens core golf pants,74,74,walter-hagen,Sports & Outdoors,10, H,Aisle: 10  shelf:H,4,,,,,
https://www.walmart.com/ip/Brach-s-Cherry-Sours-Jelly-Filled-Hard-Candy-6-Lb/44883410,"Brachs Cherry Sours Jelly Filled Hard Candy, 6 Lb.",19.19,19.19,Brachs,Food,11, F,Aisle: 11  shelf:F,4,,,,,
https://www.walmart.com/ip/Viper-Underground-Celtic-Blood-Steel-Tip-Darts-22-Grams-and-Casemaster-Select-Pink-Nylon-Dart-Case/55450214,Viper Underground Celtic Blood Steel Tip Darts 22 Grams and Casemaster Select Pink Nylon Dart Case,37.27,24.37,Viper,Sports & Outdoors,12, F,Aisle: 12  shelf:F,9,,,,,
https://www.walmart.com/ip/Silicone-Manual-Breast-Pump-Feeding-Suction-Bottle-Milk-Saver/915713915,Silicone Manual Breast Pump Feeding Suction Bottle Milk Saver,7.99,7.99,OUMY,Baby,14, F,Aisle: 14  shelf:F,10,,,,,
https://www.walmart.com/ip/Burley-TailWagon-Kickstand/160920727,Burley TailWagon Kickstand,29.99,29.99,Burley,Sports & Outdoors,5, C,Aisle: 5  shelf:C,8,,,,,
https://www.walmart.com/ip/Wilson-NFL-Carry-Golf-Bag-Seattle-Seahawks/661431020,"Wilson NFL Carry Golf Bag, Seattle Seahawks",167,83.5,Wilson,Sports & Outdoors,7, A,Aisle: 7  shelf:A,3,,,,,
https://www.walmart.com/ip/Product-Of-Atkinsons-Longboys-Coconut-Chewy-Candy-Count-48-Sugar-Candy-Grab-Varieties-Flavors/626579015,"Product Of Atkinsons, Longboys Coconut Chewy Candy, Count 48 - Sugar Candy / Grab Varieties & Flavors",13.67,13.67,Product Of Atkinsons,Food,3, B,Aisle: 3  shelf:B,10,,,,,
https://www.walmart.com/ip/Cypress-Home-Blue-Shell-5-Napkin-Set-of-20/514615669,Cypress Home Blue Shell 5 Napkin (Set of 20),8.49,8.49,Cypress Home,Party & Occasions,8, D,Aisle: 8  shelf:D,9,,,,,
https://www.walmart.com/ip/Strong-Durable-Dog-Leash-Lead/121897887,Strong Durable Dog Leash Lead,8.99,8.99,Downtown Pet Supply,Pets,2, A,Aisle: 2  shelf:A,9,,,,,
https://www.walmart.com/ip/puma-boys-heather-pounce-jr-golf-shorts/297007531,puma boys heather pounce jr golf shorts,73,73,PUMA,Sports & Outdoors,6, B,Aisle: 6  shelf:B,7,,,,,
https://www.walmart.com/ip/AFG-Daphne-and-Kimberly-Changing-Pad/308680384,AFG Daphne and Kimberly Changing Pad,42,42,by AFG,Baby,1, C,Aisle: 1  shelf:C,4,,,,,
https://www.walmart.com/ip/SCALPMASTER-2-1-2-BOAR-BRISTLE-ROUND-BRUSH-EA/501312852,"SCALPMASTER 2-1/2"" BOAR BRISTLE ROUND BRUSH EA",6.67,6.67,SCALMPASTER,Beauty,4, A,Aisle: 4  shelf:A,1,,,,,
https://www.walmart.com/ip/2-Pack-Carefree-Thong-Pantyliners-with-Wings-Regular-Unscented-49-Count-each/199855056,"2 Pack Carefree Thong Pantyliners with Wings, Regular, Unscented, 49 Count each",11.13,11.13,Carefree,Personal Care,9, D,Aisle: 9  shelf:D,8,,,,,
https://www.walmart.com/ip/STX-Men-s-Shield-100-Lacrosse-Goalie-Chest-Protector/230466855,STX Mens Shield 100 Lacrosse Goalie Chest Protector,90.85,90.85,STX,Sports & Outdoors,11, B,Aisle: 11  shelf:B,3,,,,,
https://www.walmart.com/ip/QC-ANTACID-ANTIGAS-MS-BERRY-100TB/479031858,QC ANTACID/ANTIGAS MS BERRY 100TB,8.3,8.3,Quality Choice,Health,10, A,Aisle: 10  shelf:A,6,,,,,
https://www.walmart.com/ip/Callaway-Pure-Pitch-Hitting-Mat-0689769401442/51971692,Callaway Pure Pitch Hitting Mat,49.71,45.15,Callaway,Sports & Outdoors,12, C,Aisle: 12  shelf:C,4,,,,,
https://www.walmart.com/ip/Akoyovwerve-Pet-Chew-Toys-Plush-Fox-Shape-Sound-Toys-Dog-Squeak-Toys-Dog-Interactive-Toys-Dog-Playing-Rubber-Toy-Blue/821798456,"Akoyovwerve Pet Chew Toys, Plush Fox Shape Sound Toys Dog Squeak Toys Dog Interactive Toys Dog Playing Rubber Toy - Blue",13.59,13.59,Akoyovwerve,Pets,15, B,Aisle: 15  shelf:B,9,,,,,
https://www.walmart.com/ip/Silver-Spring-SDL102-Adjustable-Tilting-Overbed-Table/356413263,Silver Spring SDL102 Adjustable Tilting Overbed Table,39.99,39.99,Silver Spring,Health,14, D,Aisle: 14  shelf:D,9,,,,,
https://www.walmart.com/ip/2-Pack-Hain-Celestial-Group-Earths-Best-Organic-Veggie-Protein-Puree-3-5-oz/39191704,"(2 Pack) Hain Celestial Group Earths Best Organic Veggie & Protein Puree, 3.5 oz",1.99,1.99,Earth&apos;s Best,Baby,1, F,Aisle: 1  shelf:F,8,,,,,
https://www.walmart.com/ip/Golf-Swing-Trainer-Aid-Training-Practice-Tool-Equipment-for-Strength-and-Tempo-Tempo-Swing-Trainer-Golf-Accessory/771949107,"Golf Swing Trainer Aid Training Practice Tool Equipment for Strength and Tempo , Tempo Swing Trainer, Golf Accessory",48.52,48.52,EOTVIA,Sports & Outdoors,1, H,Aisle: 1  shelf:H,5,,,,,
https://www.walmart.com/ip/Premium-White-Tuna-Bonito-in-Olive-Oil-by-Goya-4-oz-Pack-of-6/565321804,Premium White Tuna Bonito in Olive Oil by Goya 4 oz (Pack of 6),39.97,39.97,Goya Foods,Food,1, G,Aisle: 1  shelf:G,7,,,,,
https://www.walmart.com/ip/Sleep-Nest-Peacock-Size-Medium-6-18M/118198413,Sleep Nest Peacock Size Medium 6-18M,42.5,42.5,Baby Deedee,Baby,1, K,Aisle: 1  shelf:K,3,,,,,
https://www.walmart.com/ip/Anderson-s-Maple-Syrup-Maple-Syrup-Grade-A-1-Gallon/886385201,Andersons Maple Syrup Maple Syrup - Grade A - 1 Gallon,87.29,87.29,Andersons Maple Syrup,Food,1, J,Aisle: 1  shelf:J,3,,,,,
https://www.walmart.com/ip/under-armour-men-s-showdown-tapered-leg-golf-pants/300654327,under armour mens showdown tapered leg golf pants,61.97,61.97,Under Armour,Sports & Outdoors,1, L,Aisle: 1  shelf:L,6,,,,,
https://www.walmart.com/ip/Dentyne-Ice-Spearmint-Sugar-Free-Gum-Multi-Pack-12-Packs-of-16-Pieces/153321711,Dentyne Ice Spearmint Sugar Free Gum Multi Pack - 12 Packs of 16 Pieces,18.95,18.95,Dentyne,Food,1, N,Aisle: 1  shelf:N,7,,,,,
https://www.walmart.com/ip/Sunny-Health-Fitness-Smart-Treadmill-w-Bluetooth-Automatic-Incline/979777231,"Sunny Health Fitness Smart Treadmill w/Bluetooth, Automatic Incline",399.99,399.99,Sunny Health & Fitness,Sports & Outdoors,1, M,Aisle: 1  shelf:M,9,,,,,
https://www.walmart.com/ip/2PCS-Tatami-Cushion-Chair-Seat-16-Round-Straw-Weave-Pillow-Home-Floor-Yoga-Mat-Handmade-Natural-Straw/972719776,2PCS Tatami Cushion Chair Seat 16 Round Straw Weave Pillow Home Floor Yoga Mat Handmade Natural Straw,25.17,25.17,Generic,Home,2, N,Aisle: 2  shelf:N,3,,,,,
https://www.walmart.com/ip/Fugacal-Adjustable-Training-Side-Wheels-Stabilizer-for-Children-12-20-Bicycle-Balance-black-Bike-Side-Wheels-Kid-Bike-Training-Wheels/927991983,"Fugacal Adjustable Training Side Wheels Stabilizer for Children 12-20 Bicycle Balance(black),Bike Side Wheels, Kid Bike Training Wheels",14.61,14.61,Fugacal,Sports & Outdoors,2, M,Aisle: 2  shelf:M,7,,,,,
https://www.walmart.com/ip/PUMA-Men-s-Volition-Signature-Golf-Zip/524487000,PUMA Mens Volition Signature Golf ¼ Zip,143.96,143.96,PUMA,Sports & Outdoors,2, L,Aisle: 2  shelf:L,4,,,,,
https://www.walmart.com/ip/Equate-Omeprazole-Delayed-Release-Tablets-20-mg-treats-frequent-heartburn-14-count/10324781,"Equate Omeprazole Delayed Release Tablets 20 mg, treats frequent heartburn,14 count",6.98,6.98,Equate,Health,2, G,Aisle: 2  shelf:G,8,,,,,
https://www.walmart.com/ip/Plastic-Cone-6-Pack-Sports-Training-Gear-By-Trademark-Innovations-9-Inch-Mixed-Colors/39386612,"Plastic Cone -6 Pack - Sports Training Gear By Trademark Innovations (9 Inch, Mixed Colors)",8.1,8.1,Trademark Innovations,Sports & Outdoors,2, F,Aisle: 2  shelf:F,3,,,,,
https://www.walmart.com/ip/O-Cedar-Plunger/445350172,O-Cedar Plunger,26.01,26.01,O-Cedar,Household Essentials,3, F,Aisle: 3  shelf:F,10,,,,,
https://www.walmart.com/ip/Philips-Norelco-RQ12-72-Pro-Replacement-Head-W-flexible-8X-directional-head/50962502,Philips Norelco RQ12/72 Pro Replacement Head W/ flexible 8X directional head,79.95,79.95,Philips Norelco,Personal Care,3, H,Aisle: 3  shelf:H,4,,,,,
https://www.walmart.com/ip/Christmas-Candy-Plush-Pet-Rope-Toy-with-Squeaker-and-Crinkle-18-Inch-Dog-New/997357442,Christmas Candy Plush Pet Rope Toy with Squeaker and Crinkle 18 Inch Dog New,12.98,12.98,Home and Holiday Shops,Pets,3, G,Aisle: 3  shelf:G,7,,,,,
https://www.walmart.com/ip/Campbell-s-Well-Yes-Roasted-Chicken-with-Wild-Rice-Soup-16-3-oz-Can-Pack-of-4/929836994,"Campbells Well Yes! Roasted Chicken with Wild Rice Soup, 16.3 oz. Can (Pack of 4)",7.52,7.52,Campbells Well Yes! Soups,Food,4, H,Aisle: 4  shelf:H,4,,,,,
https://www.walmart.com/ip/Aluminum-Alloy-Bike-Brake-Outdoor-Cycling-MTB-Mountain-Bicycle-Front-Disc-Brake-Mechanical-Caliper/443954466,Aluminum Alloy Bike Brake Outdoor Cycling MTB Mountain Bicycle Front Disc Brake Mechanical Caliper,12.65,12.65,Anself,Sports & Outdoors,4, G,Aisle: 4  shelf:G,3,,,,,
https://www.walmart.com/ip/Bridgestone-Golf-e6-Golf-Balls-Used-Good-Quality-30-Pack/972160549,"Bridgestone Golf e6 Golf Balls, Used, Good Quality, 30 Pack",23.23,23.23,Bridgestone Golf,Sports & Outdoors,5, F,Aisle: 5  shelf:F,1,,,,,
https://www.walmart.com/ip/Thick-It-Aqua-Care-H20-Honey-Cranberry-Juice-64-oz-4-Each/121977604,Thick It Aqua Care H20 Honey Cranberry Juice 64 oz - 4 Each,29.94,29.94,ThickIt,Food,4, F,Aisle: 4  shelf:F,7,,,,,
https://www.walmart.com/ip/Suite-Bebe-Celeste-Changing-Table-Black/415990177,Suite Bebe Celeste Changing Table Black,99.99,99.99,Suite Bebe,Baby,5, G,Aisle: 5  shelf:G,1,,,,,
https://www.walmart.com/ip/Augusta-Sportswear-Boys-Softball-Baseball-Pant-811/159356308,Augusta Sportswear Boys Softball/Baseball Pant 811,11.04,11.04,Augusta,Sports & Outdoors,6, G,Aisle: 6  shelf:G,10,,,,,
https://www.walmart.com/ip/FootJoy-Country-Club-Casuals-Golf-Shoe/254510055,FootJoy Country Club Casuals Golf Shoe,217.11,217.11,FootJoy,Sports & Outdoors,6, H,Aisle: 6  shelf:H,7,,,,,
https://www.walmart.com/ip/Mattias-Ekholm-Nashville-Predators-Framed-15-x-17-Player-Collage-with-a-Piece-of-Game-Used-Puck/933217695,"Mattias Ekholm Nashville Predators Framed 15"" x 17"" Player Collage with a Piece of Game-Used Puck",55.99,55.99,Fanatics Authentic,Sports & Outdoors,6, F,Aisle: 6  shelf:F,10,,,,,
https://www.walmart.com/ip/XyloBurst-Flip-Top-Mints-Peppermint-60-Ct/146162501,"XyloBurst Flip Top Mints, Peppermint, 60 Ct",6.38,6.38,XyloBurst,Food,7, F,Aisle: 7  shelf:F,8,,,,,
https://www.walmart.com/ip/Jeffers-Poly-Hay-Net/467304360,Jeffers Poly Hay Net,7.01,7.01,Jeffers,Sports & Outdoors,8, G,Aisle: 8  shelf:G,9,,,,,
https://www.walmart.com/ip/Cole-Haan-Womens-Grandpro-Lightweight-Lace-Up-Tennis-Shoes-Gold-6-Medium-B-M/210994140,"Cole Haan Womens Grandpro Lightweight Lace Up Tennis Shoes Gold 6 Medium (B,M)",71.08,71.08,Cole Haan,Health,8, H,Aisle: 8  shelf:H,7,,,,,
https://www.walmart.com/ip/Page-Tuttle-Mens-Coil-Back-Eyeshade-Visor-Golf-Athletic-Hats-Visor-Beige-Osfa/375389440,Page & Tuttle Mens Coil Back Eyeshade Visor Golf Athletic Hats Visor - Beige Osfa,6.95,6.95,Page & Tuttle,Sports & Outdoors,9, H,Aisle: 9  shelf:H,1,,,,,
https://www.walmart.com/ip/Rutter-s-1-Lowfat-Milk-Half-Gallon/179234597,"Rutters 1% Lowfat Milk, Half Gallon",0,0,Rutters,Food,8, F,Aisle: 8  shelf:F,2,,,,,
https://www.walmart.com/ip/Handy-Wick-Chafing-Fuel-Can-Methanol-Six-Hour-Burn-24-Carton/342324576,"Handy Wick Chafing Fuel, Can, Methanol, Six-Hour Burn, 24/Carton",60.82,60.82,Sterno,Home Improvement,9, F,Aisle: 9  shelf:F,2,,,,,
https://www.walmart.com/ip/HURRISE-Professional-Soccer-Training-Supplies-Football-Roadblock-Marking-Disc-Plate-Marker/615946685,HURRISE Professional Soccer Training Supplies Football Roadblock Marking Disc Plate Marker,19.39,19.39,HURRISE,Sports & Outdoors,10, F,Aisle: 10  shelf:F,8,,,,,
https://www.walmart.com/ip/Sentinel-10-Gun-Fire-Safe-Combination-Lock/46287838,"Sentinel 10 Gun Fire Safe, Combination Lock",399,369.99,Stack-On,Sports & Outdoors,10, G,Aisle: 10  shelf:G,1,,,,,
https://www.walmart.com/ip/Paintball-Maintenance-Kit/770510265,Paintball Maintenance Kit,12.95,12.95,Trinity,Sports & Outdoors,10, H,Aisle: 10  shelf:H,10,,,,,
https://www.walmart.com/ip/Booda-3-Knot-MultiColor-Tug-Rope-Medium/15573202,Booda 3 Knot MultiColor Tug Rope Medium,8.2,8.2,Booda,Pets,11, F,Aisle: 11  shelf:F,5,,,,,
https://www.walmart.com/ip/StringKing-Women-s-Type-W-Semi-Soft-Lacrosse-Mesh-Kit/399134020,StringKing Womens Type W Semi-Soft Lacrosse Mesh Kit,56.04,56.04,StringKing,Sports & Outdoors,12, F,Aisle: 12  shelf:F,9,,,,,
https://www.walmart.com/ip/FOB2354GS-36-FLORACRAFT-DESERT-FOAM-ARRANGER-PKG-4X3X2-GREEN/48331081,FOB2354GS 36 FLORACRAFT DESERT FOAM ARRANGER PKG 4X3X2 GREEN,4.36,4.36,FLORACRAFT,Sports & Outdoors,14, F,Aisle: 14  shelf:F,7,,,,,
https://www.walmart.com/ip/Weight-Watchers-Baked-Protein-Bar-Three-Value-Pack-New-WW/155007472,Weight Watchers Baked Protein Bar Three Value Pack New WW,32.95,32.95,WW,Health,5, C,Aisle: 5  shelf:C,4,,,,,
https://www.walmart.com/ip/Patagonia-Mens-Performance-Better-Sweater-Jkt-25955-BLK/207947752,Patagonia Mens Performance Better Sweater Jkt 25955-BLK,135.29,135.29,Patagonia,Sports & Outdoors,7, A,Aisle: 7  shelf:A,5,,,,,
https://www.walmart.com/ip/Pampa-Fancy-Smoked-Mussels-in-Vegetable-Oil-3-Oz/22123827,"Pampa Fancy Smoked Mussels, in Vegetable Oil, 3 Oz",83.16,83.16,Pampa,Food,3, B,Aisle: 3  shelf:B,10,,,,,
https://www.walmart.com/ip/Nature-s-Way-Echinacea-Goldenseal-Non-GMO-Project-Verified-Tru-ID-Certified-180-Ct/26967083,"Natures Way Echinacea Goldenseal Non-GMO Project Verified, Tru-ID? Certified, 180 Ct",23.99,23.99,Natures Way,Health,8, D,Aisle: 8  shelf:D,5,,,,,
https://www.walmart.com/ip/Gevalia-Colombian-Coffee-K-Cup-Pods-Caffeinated-24-ct-8-3-oz-Box/484328527,"Gevalia Colombian Coffee K-Cup Pods, Caffeinated, 24 ct - 8.3 oz Box",14.64,14.64,Gevalia,Food,2, A,Aisle: 2  shelf:A,3,,,,,
https://www.walmart.com/ip/Bont-Vaypor-S-Cycling-Road-Shoe-Euro-43-Black/656360719,Bont Vaypor S Cycling Road Shoe Euro 43 Black,378.99,378.99,Bont,Sports & Outdoors,6, B,Aisle: 6  shelf:B,8,,,,,
https://www.walmart.com/ip/Fresno-State-Golf-Glove-Large/124547640,Fresno State Golf Glove - Large,19.85,19.85,LinksWalker,Sports & Outdoors,1, C,Aisle: 1  shelf:C,8,,,,,
https://www.walmart.com/ip/Dr-Oetker-Chocolate-and-Hazelnut-Pudding-4-05oz/277111197,Dr. Oetker Chocolate and Hazelnut Pudding – 4.05oz,2.86,2.86,Dr. Oetker,Food,4, A,Aisle: 4  shelf:A,6,,,,,
https://www.walmart.com/ip/Professional-Waterproof-Kayak-Storage-Cover-Boat-Cover-Canoe-Storage-Dust-Cover-Shield/865213071,Professional Waterproof Kayak Storage Cover Boat Cover Canoe Storage Dust Cover Shield,18.46,18.46,Anself,Sports & Outdoors,9, D,Aisle: 9  shelf:D,10,,,,,
https://www.walmart.com/ip/Costway-Folding-Aluminum-Infant-Bassinet-Reversible-Baby-Stroller-W-Diaper-Bag-BeigeBlackGrey/937246075,Costway Folding Aluminum Infant Bassinet Reversible Baby Stroller W/ Diaper Bag BeigeBlackGrey,189.99,189.99,Costway,Baby,11, B,Aisle: 11  shelf:B,4,,,,,
https://www.walmart.com/ip/One-Direction-Edible-Frosting-Cupcake-Toppers-12-Count/224292502,One Direction Edible Frosting Cupcake Toppers-12 Count,14.49,14.49,A Birthday Place,Food,10, A,Aisle: 10  shelf:A,10,,,,,
https://www.walmart.com/ip/Bicycle-Extra-Large-Capacity-Waterproof-Front-Handlebar-Bag/882543581,Bicycle Extra Large Capacity Waterproof Front Handlebar Bag,105.35,105.35,Uccdo,Sports & Outdoors,12, C,Aisle: 12  shelf:C,10,,,,,
https://www.walmart.com/ip/Peelu-Chewing-Gum-Spearmint-300-Count/26959988,Peelu Chewing Gum - Spearmint - 300 Count,20.79,20.79,Peelu,Food,15, B,Aisle: 15  shelf:B,8,,,,,
https://www.walmart.com/ip/Sport-Write-Pro-Ice-Hockey-Coaches-Board/758394792,Sport Write Pro Ice Hockey Coaches Board,31.29,31.29,Sport Write,Sports & Outdoors,14, D,Aisle: 14  shelf:D,5,,,,,
https://www.walmart.com/ip/Dream-On-Me-6-96-Coil-Spring-Crib-And-Toddler-Bed-Mattress/489479919,"Dream On Me, 6” 96 Coil Spring Crib And Toddler Bed Mattress",46.67,46.67,Dream On Me,Baby,1, F,Aisle: 1  shelf:F,4,,,,,
https://www.walmart.com/ip/Gaiam-Restore-Cold-Therapy-Roller-Ball/684745185,Gaiam Restore Cold Therapy Roller Ball,12.79,12.79,Gaiam,Sports & Outdoors,1, H,Aisle: 1  shelf:H,8,,,,,
https://www.walmart.com/ip/Orajel-Oral-Pain-Instant-Relief-Gel/812538685,Orajel Oral Pain Instant Relief Gel,106,106,Orajel,Personal Care,1, G,Aisle: 1  shelf:G,3,,,,,
https://www.walmart.com/ip/Baskets-Steam-Infants-Reheating-Toddlers-Mliter-Food-Warming-Babycook-Chopping-Sterilizing-Function-Make-Organic-Baby-1-Processor-3-Cooker-With-5-Ble/941673325,"Mliter Babycook 5 in 1 Baby Food Processor,3 Baskets,Steam Cooker,With Blending,Mixing & Chopping,Sterilizing and Warming & Reheating Function,Make Organic Food for Infants and Toddlers",69.59,69.59,Mliter,Baby,1, K,Aisle: 1  shelf:K,6,,,,,
https://www.walmart.com/ip/Hershey-s-Milk-Chocolate-with-Almonds-Giant-Candy-Bar-6-8-Oz/10452232,"Hersheys, Milk Chocolate with Almonds Giant Candy Bar, 6.8 Oz.",1.98,1.98,Hersheys,Food,1, J,Aisle: 1  shelf:J,4,,,,,
https://www.walmart.com/ip/Nestle-Dulce-De-Leche/999827667,Nestle Dulce De Leche,62.75,62.75,Nestl��,Food,1, L,Aisle: 1  shelf:L,6,,,,,
https://www.walmart.com/ip/Goya-Foods-Goya-Adobo-All-Purpose-Seasoning-8-oz/30988539,"Goya Foods Goya Adobo All Purpose Seasoning, 8 oz",7.5,7.5,Goya Foods,Food,1, N,Aisle: 1  shelf:N,4,,,,,
https://www.walmart.com/ip/Champro-SPIKE-Ladies-Volleyball-Jersey-White-White-2XL/123467821,Champro SPIKE Ladies Volleyball Jersey White White 2XL,27.07,27.07,Champro,Sports & Outdoors,1, M,Aisle: 1  shelf:M,7,,,,,
https://www.walmart.com/ip/Mamma-Chia-Squeeze-Wild-Raspberry-3-5-Oz-8-Ct/719214685,"Mamma Chia Squeeze Wild Raspberry, 3.5 Oz, 8 Ct",16.9,16.9,Mamma Chia,Food,2, N,Aisle: 2  shelf:N,7,,,,,
https://www.walmart.com/ip/Zerone-Pet-Chew-Ball-Toy-Dog-Training-Ball-Solid-Rubber-Ball-Toy-For-Pet-Dog-Training-Chew-Play-Bite-Fetch-Large-Medium-Small-Size/447349449,"Zerone Pet Chew Ball Toy, Dog Training Ball, Solid Rubber Ball Toy For Pet Dog Training Chew Play Bite Fetch, Large Medium Small Size",8.19,8.19,Zerone,Pets,2, M,Aisle: 2  shelf:M,1,,,,,
https://www.walmart.com/ip/Duracell-3-Pack-500-Lumens-LED-Headlamps-With-4-Modes/909910864,Duracell 3 Pack 500 Lumens LED Headlamps With 4 Modes,34.99,34.99,Duracell,Sports & Outdoors,2, L,Aisle: 2  shelf:L,2,,,,,
https://www.walmart.com/ip/GustaveDesign-Adjustable-Infant-Baby-Carrier-Newborn-Kid-Sling-Wrap-360-All-Carry-Positions-Baby-Carrier-3-24-Months-Navy-Blue/515011713,"GustaveDesign Adjustable Infant Baby Carrier Newborn Kid Sling Wrap 360° All Carry Positions Baby Carrier 3-24 Months ""Navy Blue""",9.99,9.99,Gustave,Baby,2, G,Aisle: 2  shelf:G,5,,,,,
